annotation_id,query_original,query_normalized,category,category_confidence,entities_json,quality_grade,split,reviewer_status,reviewer_comment
550540bab9b1c816438e3776,Плита газовая 50см белая,плита газовая 50см белая,газовые плиты,1.0,"[{""type"":""color"",""value"":""белый"",""text"":""белая"",""start"":19,""end"":24,""token_start"":3,""token_end"":4,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""белый"",""unit"":""""}]",A,validation,"",""
9d4d8aadbcd489f7024d2f72,"Телевизор Haier 32"" LED S2, Smart TV, Android 11, Wi-Fi, Bluetooth, голосовой поиск, Full HD, черный","телевизор haier 32 led s2, smart tv, android 11, wi fi, bluetooth, голосовой поиск, full hd, черный",телевизоры,1.0,"[{""type"":""brand"",""value"":""haier"",""text"":""haier"",""start"":10,""end"":15,""token_start"":1,""token_end"":2,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""haier"",""unit"":""""},{""type"":""display_technology"",""value"":""led"",""text"":""led"",""start"":19,""end"":22,""token_start"":3,""token_end"":4,""confidence"":0.904434,""source"":""attribute_catalog_exact"",""matched_candidate"":""led"",""unit"":""""},{""type"":""os_version"",""value"":""android 11"",""text"":""android 11"",""start"":37,""end"":47,""token_start"":7,""token_end"":9,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""android 11"",""unit"":""""},{""type"":""color"",""value"":""черный"",""text"":""черный"",""start"":93,""end"":99,""token_start"":16,""token_end"":17,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""черный"",""unit"":""""}]",A,validation,"",""
8ce95097ccb5446d711e4d54, Холодильник с морозильником Indesit DS 3180 W белый,холодильник с морозильником indesit ds 3180 w белый,холодильники,1.0,"[{""type"":""brand"",""value"":""indesit"",""text"":""indesit"",""start"":28,""end"":35,""token_start"":3,""token_end"":4,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""indesit"",""unit"":""""},{""type"":""model"",""value"":""DS 3180 W"",""text"":""ds 3180 w"",""start"":36,""end"":45,""token_start"":4,""token_end"":7,""confidence"":0.835694,""source"":""model_catalog_exact"",""matched_candidate"":""ds 3180 w"",""unit"":""""},{""type"":""color"",""value"":""белый"",""text"":""белый"",""start"":46,""end"":51,""token_start"":7,""token_end"":8,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""белый"",""unit"":""""}]",A,validation,"",""
06a15c6d0e94b4fd9556e326,Сумка натуральная кожа,сумка натуральная кожа,сумки,1.0,"[{""type"":""material"",""value"":""кожа"",""text"":""кожа"",""start"":18,""end"":22,""token_start"":2,""token_end"":3,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""кожа"",""unit"":""""}]",A,validation,"",""
a654370afa4f5a3703eae332,Зарядное устройство самсунг с25,зарядное устройство самсунг с25,зарядные сетевые устройства,1.0,"[{""type"":""brand"",""value"":""samsung"",""text"":""самсунг"",""start"":20,""end"":27,""token_start"":2,""token_end"":3,""confidence"":1.0,""source"":""brand_alias_exact"",""matched_candidate"":""самсунг"",""unit"":""""}]",A,validation,"",""
09d195170174ae6a5c25416c,"6.67"" Смартфон Xiaomi Redmi Note 14 256 ГБ голубой",6.67 смартфон xiaomi redmi note 14 256 гб голубой,смартфоны,1.0,"[{""type"":""brand"",""value"":""xiaomi"",""text"":""xiaomi"",""start"":14,""end"":20,""token_start"":3,""token_end"":4,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""xiaomi"",""unit"":""""},{""type"":""memory_rom"",""value"":""256 гб"",""text"":""256 гб"",""start"":35,""end"":41,""token_start"":7,""token_end"":9,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""256 гб"",""unit"":""""},{""type"":""color"",""value"":""голубой"",""text"":""голубой"",""start"":42,""end"":49,""token_start"":9,""token_end"":10,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""голубой"",""unit"":""""}]",A,validation,"",""
6dfabd1b7e6a13bc5e0575c9,Портативное зарядное устройство Anker Zolo Power Bank 25000 мАч 165 Вт со встроенным и выдвижным кабелем USB C,портативное зарядное устройство anker zolo power bank 25000 мач 165 вт со встроенным и выдвижным кабелем usb c,внешние аккумуляторы,1.0,"[{""type"":""brand"",""value"":""anker"",""text"":""anker"",""start"":32,""end"":37,""token_start"":3,""token_end"":4,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""anker"",""unit"":""""},{""type"":""battery_capacity"",""value"":""25000 мач"",""text"":""25000 мач"",""start"":54,""end"":63,""token_start"":7,""token_end"":9,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""25000 мач"",""unit"":""мАч""},{""type"":""power"",""value"":""165 вт"",""text"":""165 вт"",""start"":64,""end"":70,""token_start"":9,""token_end"":11,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""165 вт"",""unit"":""Вт""}]",C,validation,"",""
c6b41c3769cf5009f922de42,Toshiba 43M450RE RU,toshiba 43m450re ru,телевизоры,1.0,"[{""type"":""brand"",""value"":""toshiba"",""text"":""toshiba"",""start"":0,""end"":7,""token_start"":0,""token_end"":1,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""toshiba"",""unit"":""""},{""type"":""model"",""value"":""43M450RE RU"",""text"":""43m450re ru"",""start"":8,""end"":19,""token_start"":1,""token_end"":3,""confidence"":1.0,""source"":""model_catalog_exact"",""matched_candidate"":""43m450re ru"",""unit"":""""}]",A,validation,"",""
3d1031aef27771669e06f7d4,игровой компьютер intel core i5 14400f и rtx 5060,игровой компьютер intel core i5 14400f и rtx 5060,системные блоки,1.0,"[{""type"":""processor_brand"",""value"":""intel"",""text"":""intel"",""start"":18,""end"":23,""token_start"":2,""token_end"":3,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""intel"",""unit"":""""},{""type"":""processor_model"",""value"":""core i5"",""text"":""core i5"",""start"":24,""end"":31,""token_start"":3,""token_end"":5,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""core i5"",""unit"":""""}]",A,validation,"",""
f6ed25f1cf07f4ae9e180b8b,Samsung EP-T2510 мощностью 25 Вт с разъёмом USB Type-C,samsung ep t2510 мощностью 25 вт с разъемом usb type c,зарядные сетевые устройства,1.0,"[{""type"":""brand"",""value"":""samsung"",""text"":""samsung"",""start"":0,""end"":7,""token_start"":0,""token_end"":1,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""samsung"",""unit"":""""},{""type"":""power"",""value"":""25 вт"",""text"":""25 вт"",""start"":27,""end"":32,""token_start"":4,""token_end"":6,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""25 вт"",""unit"":""Вт""}]",A,validation,"",""
1746a8ddc7f500bfdd605bbc,TCL QLED 55C745,tcl qled 55c745,телевизоры,1.0,"[{""type"":""brand"",""value"":""tcl"",""text"":""tcl"",""start"":0,""end"":3,""token_start"":0,""token_end"":1,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""tcl"",""unit"":""""},{""type"":""display_technology"",""value"":""qled"",""text"":""qled"",""start"":4,""end"":8,""token_start"":1,""token_end"":2,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""qled"",""unit"":""""}]",A,validation,"",""
6eda70e9c5df417ce49c6fbf,Андроид магнитола 9 дюймов,андроид магнитола 9 дюймов,автомагнитолы,1.0,"[{""type"":""screen_diagonal"",""value"":""9 дюйм"",""text"":""9 дюймов"",""start"":18,""end"":26,""token_start"":2,""token_end"":4,""confidence"":0.832514,""source"":""attribute_catalog_exact"",""matched_candidate"":""9 дюйм"",""unit"":""\""""}]",A,validation,"",""
e79caf3c712a64788ee2e7eb,Айпад аир 13 дюймов,айпад аир 13 дюймов,планшеты,1.0,"[{""type"":""screen_diagonal"",""value"":""13 дюйм"",""text"":""13 дюймов"",""start"":10,""end"":19,""token_start"":2,""token_end"":4,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""13 дюйм"",""unit"":""\""""}]",A,validation,"",""
bca30b44bec2115064b5ad32,телевизор lg 55 120 гц,телевизор lg 55 120 гц,телевизоры,1.0,"[{""type"":""brand"",""value"":""lg"",""text"":""lg"",""start"":10,""end"":12,""token_start"":1,""token_end"":2,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""lg"",""unit"":""""},{""type"":""refresh_rate"",""value"":""120 гц"",""text"":""120 гц"",""start"":16,""end"":22,""token_start"":3,""token_end"":5,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""120 гц"",""unit"":""Гц""}]",A,validation,"",""
9fdc02026109ae1121357795,"ASUS Zenbook 14 OLED UX3405CA-PP1158, 90NB14W1-M01PP0-WIN","asus zenbook 14 oled ux3405ca pp1158, 90nb14w1 m01pp0 win",ноутбуки,1.0,"[{""type"":""brand"",""value"":""asus"",""text"":""asus"",""start"":0,""end"":4,""token_start"":0,""token_end"":1,""confidence"":0.925474,""source"":""brand_exact"",""matched_candidate"":""asus"",""unit"":""""},{""type"":""display_technology"",""value"":""oled"",""text"":""oled"",""start"":16,""end"":20,""token_start"":3,""token_end"":4,""confidence"":0.91904,""source"":""attribute_catalog_exact"",""matched_candidate"":""oled"",""unit"":""""}]",A,validation,"",""
896439ef5fc928a7a43cd494,внешний аккумулятор 10000 мач,внешний аккумулятор 10000 мач,внешние аккумуляторы,1.0,"[{""type"":""battery_capacity"",""value"":""10000 мач"",""text"":""10000 мач"",""start"":20,""end"":29,""token_start"":2,""token_end"":4,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""10000 мач"",""unit"":""мАч""}]",A,validation,"",""
7e65fb505fe87486fd853b2b,"6.7"" Смартфон Samsung Galaxy A57 512 ГБ",6.7 смартфон samsung galaxy a57 512 гб,смартфоны,1.0,"[{""type"":""brand"",""value"":""samsung"",""text"":""samsung"",""start"":13,""end"":20,""token_start"":3,""token_end"":4,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""samsung"",""unit"":""""},{""type"":""memory_rom"",""value"":""512 гб"",""text"":""512 гб"",""start"":32,""end"":38,""token_start"":6,""token_end"":8,""confidence"":0.916449,""source"":""attribute_catalog_exact"",""matched_candidate"":""512 гб"",""unit"":""""}]",A,validation,"",""
c4e10d990c15c436fca2f3fb, GK6C44WF,gk6c44wf,комбинированные плиты,1.0,"[{""type"":""model"",""value"":""GK6C44WF"",""text"":""gk6c44wf"",""start"":0,""end"":8,""token_start"":0,""token_end"":1,""confidence"":0.971185,""source"":""model_catalog_exact"",""matched_candidate"":""gk6c44wf"",""unit"":""""}]",A,validation,"",""
d203b89dc940442fc1764236,Внешний аккумулятор MagSafe Baseus Magnetic Mini Air 6000 мАч Stellar White,внешний аккумулятор magsafe baseus magnetic mini air 6000 мач stellar white,внешние аккумуляторы,0.9272495766260891,"[{""type"":""brand"",""value"":""baseus"",""text"":""baseus"",""start"":28,""end"":34,""token_start"":3,""token_end"":4,""confidence"":0.903,""source"":""brand_exact"",""matched_candidate"":""baseus"",""unit"":""""},{""type"":""battery_capacity"",""value"":""6000 мач"",""text"":""6000 мач"",""start"":53,""end"":61,""token_start"":7,""token_end"":9,""confidence"":0.876981,""source"":""attribute_catalog_exact"",""matched_candidate"":""6000 мач"",""unit"":""мАч""}]",B,validation,"",""
57d8057dda7845c172d28def,"32” Телевизор Tuvio Full HD DLED Frameless на платформе YaOS, TD32FFBCH11","32 телевизор tuvio full hd dled frameless на платформе yaos, td32ffbch11",телевизоры,1.0,"[{""type"":""os"",""value"":""yaos"",""text"":""yaos"",""start"":55,""end"":59,""token_start"":9,""token_end"":10,""confidence"":0.913072,""source"":""attribute_catalog_exact"",""matched_candidate"":""yaos"",""unit"":""""}]",A,validation,"",""
8ba3d11b540c951d28505f20,Сувид Caso,сувид caso,су вид,1.0,"[{""type"":""brand"",""value"":""caso"",""text"":""caso"",""start"":6,""end"":10,""token_start"":1,""token_end"":2,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""caso"",""unit"":""""}]",A,validation,"",""
64fe7e1bd3a9101d88224f9e,кофемашины капсульные luxhomme,кофемашины капсульные luxhomme,кофемашины капсульные,1.0,"[{""type"":""brand"",""value"":""luxhomme"",""text"":""luxhomme"",""start"":22,""end"":30,""token_start"":2,""token_end"":3,""confidence"":0.924742,""source"":""brand_exact"",""matched_candidate"":""luxhomme"",""unit"":""""}]",A,validation,"",""
f9b2346aaf9bd4a2640dfe25,Яндекс ТВ Станция 65,яндекс тв станция 65,телевизоры,1.0,"[{""type"":""brand"",""value"":""яндекс"",""text"":""яндекс"",""start"":0,""end"":6,""token_start"":0,""token_end"":1,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""яндекс"",""unit"":""""}]",A,validation,"",""
7ae9124bce80884731d3baf1,mediatek,mediatek,смартфоны,1.0,"[{""type"":""processor_brand"",""value"":""mediatek"",""text"":""mediatek"",""start"":0,""end"":8,""token_start"":0,""token_end"":1,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""mediatek"",""unit"":""""}]",C,validation,"",""
0ca280ad53f6d662a657d462,Смарт-часы Samsung Galaxy Watch Ultra 47 мм LTE синий титан,смарт часы samsung galaxy watch ultra 47 мм lte синий титан,смарт часы,1.0,"[{""type"":""brand"",""value"":""samsung"",""text"":""samsung"",""start"":11,""end"":18,""token_start"":2,""token_end"":3,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""samsung"",""unit"":""""},{""type"":""color"",""value"":""синий"",""text"":""синий"",""start"":48,""end"":53,""token_start"":9,""token_end"":10,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""синий"",""unit"":""""},{""type"":""material"",""value"":""титан"",""text"":""титан"",""start"":54,""end"":59,""token_start"":10,""token_end"":11,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""титан"",""unit"":""""}]",A,validation,"",""
be027d50cbcf14750c32542b,Смартфоны xiaomi 13 lite,смартфоны xiaomi 13 lite,смартфоны,1.0,"[{""type"":""brand"",""value"":""xiaomi"",""text"":""xiaomi"",""start"":10,""end"":16,""token_start"":1,""token_end"":2,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""xiaomi"",""unit"":""""}]",A,validation,"",""
ceb13c231fc2d6bd3a67c809,Мойка для кухни врезная М8S Delinia 50x40 см глубина чаши 19.1 см нержавеющая сталь цвет сатин,мойка для кухни врезная м8s delinia 50x40 см глубина чаши 19.1 см нержавеющая сталь цвет сатин,кухонные мойки,1.0,"[{""type"":""material"",""value"":""нержавеющая сталь"",""text"":""нержавеющая сталь"",""start"":66,""end"":83,""token_start"":13,""token_end"":15,""confidence"":0.822353,""source"":""attribute_catalog_exact"",""matched_candidate"":""нержавеющая сталь"",""unit"":""""}]",C,validation,"",""
